,11111,11112,11121,11122,11211,11212,11221,11222,12111,12112,12121,12122,12211,12212,12221,12222,21111,21112,21121,21122,21211,21212,21221,21222,22111,22112,22121,22122,22211,22212,22221,22222,111111,111112,111121,111122,111211,111212,111221,111222,112111,112112,112121,112122,112211,112212,112221,112222,121111,121112,121121,121122,121211,121212,121221,121222,122111,122112,122121,122122,122211,122212,122221,122222,211111,211112,211121,211122,211211,211212,211221,211222,212111,212112,212121,212122,212211,212212,212221,212222,221111,221112,221121,221122,221211,221212,221221,221222,222111,222112,222121,222122,222211,222212,222221,222222,1111111,1111112,1111121,1111122,1111211,1111212,1111221,1111222,1112111,1112112,1112121,1112122,1112211,1112212,1112221,1112222,1121111,1121112,1121121,1121122,1121211,1121212,1121221,1121222,1122111,1122112,1122121,1122122,1122211,1122212,1122221,1122222,1211111,1211112,1211121,1211122,1211211,1211212,1211221,1211222,1212111,1212112,1212121,1212122,1212211,1212212,1212221,1212222,1221111,1221112,1221121,1221122,1221211,1221212,1221221,1221222,1222111,1222112,1222121,1222122,1222211,1222212,1222221,1222222,2111111,2111112,2111121,2111122,2111211,2111212,2111221,2111222,2112111,2112112,2112121,2112122,2112211,2112212,2112221,2112222,2121111,2121112,2121121,2121122,2121211,2121212,2121221,2121222,2122111,2122112,2122121,2122122,2122211,2122212,2122221,2122222,2211111,2211112,2211121,2211122,2211211,2211212,2211221,2211222,2212111,2212112,2212121,2212122,2212211,2212212,2212221,2212222,2221111,2221112,2221121,2221122,2221211,2221212,2221221,2221222,2222111,2222112,2222121,2222122,2222211,2222212,2222221,2222222,11111111,11111112,11111121,11111122,11111211,11111212,11111221,11111222,11112111,11112112,11112121,11112122,11112211,11112212,11112221,11112222,11121111,11121112,11121121,11121122,11121211,11121212,11121221,11121222,11122111,11122112,11122121,11122122,11122211,11122212,11122221,11122222,11211111,11211112,11211121,11211122,11211211,11211212,11211221,11211222,11212111,11212112,11212121,11212122,11212211,11212212,11212221,11212222,11221111,11221112,11221121,11221122,11221211,11221212,11221221,11221222,11222111,11222112,11222121,11222122,11222211,11222212,11222221,11222222,12111111,12111112,12111121,12111122,12111211,12111212,12111221,12111222,12112111,12112112,12112121,12112122,12112211,12112212,12112221,12112222,12121111,12121112,12121121,12121122,12121211,12121212,12121221,12121222,12122111,12122112,12122121,12122122,12122211,12122212,12122221,12122222,12211111,12211112,12211121,12211122,12211211,12211212,12211221,12211222,12212111,12212112,12212121,12212122,12212211,12212212,12212221,12212222,12221111,12221112,12221121,12221122,12221211,12221212,12221221,12221222,12222111,12222112,12222121,12222122,12222211,12222212,12222221,12222222,21111111,21111112,21111121,21111122,21111211,21111212,21111221,21111222,21112111,21112112,21112121,21112122,21112211,21112212,21112221,21112222,21121111,21121112,21121121,21121122,21121211,21121212,21121221,21121222,21122111,21122112,21122121,21122122,21122211,21122212,21122221,21122222,21211111,21211112,21211121,21211122,21211211,21211212,21211221,21211222,21212111,21212112,21212121,21212122,21212211,21212212,21212221,21212222,21221111,21221112,21221121,21221122,21221211,21221212,21221221,21221222,21222111,21222112,21222121,21222122,21222211,21222212,21222221,21222222,22111111,22111112,22111121,22111122,22111211,22111212,22111221,22111222,22112111,22112112,22112121,22112122,22112211,22112212,22112221,22112222,22121111,22121112,22121121,22121122,22121211,22121212,22121221,22121222,22122111,22122112,22122121,22122122,22122211,22122212,22122221,22122222,22211111,22211112,22211121,22211122,22211211,22211212,22211221,22211222,22212111,22212112,22212121,22212122,22212211,22212212,22212221,22212222,22221111,22221112,22221121,22221122,22221211,22221212,22221221,22221222,22222111,22222112,22222121,22222122,22222211,22222212,22222221,22222222
1,Prechordal Plate Cells,Flattened Chondrocytes,T Regulatory Cells,Liver Fibroblasts,Spermatozoan,Cranial Tendons Cells,Dorsal Spinal Cord Progenitor Cells,Dorsal Spinal Cord Progenitor Cells,Distal Mesodermal Progenitor Cells,Cardiomyocytes,Erythroblasts,Primitive Erythrocytes,Erythrocytes,Dental Mesenchymal Cells,Type A Cells,Erythrocytes,Elongated Spermatid,Dental Follicle Cells,Interstitial Cytotrophoblast Cells,Proximal Lung Epithelial Cells,Mature Catagen Hair Cells,Outflow Epicardial Progenitors,Hepatic Diverticulum Cells,dI3 Interneurons,V0 Interneurons,Horizontal  Precursor Cells,G cells,Basophil Progenitors,Mature Telogen Hair Cells,Mature Meningeal Cells,Medial Rhombic Lip Progenitor Cells,Anterior Neural Ridge Cells,Prechordal Plate Cells,Ventricular Septum Cells,Dental Follicle Cells,Flattened Chondrocytes,Extrahepatic Bile Duct Cells,T Regulatory Cells,Liver Fibroblasts,Vagal Neural Crest Cells,Spermatozoan,Stromal Vascular Preadipocyte Progenitor Cells,Glenoid Fossa Cells,Prechordal Plate Cells,Meningeal Progenitor Cells,Dorsal Spinal Cord Progenitor Cells,Keratoblasts,Dorsal Spinal Cord Progenitor Cells,Cementocytes,Distal Mesodermal Progenitor Cells,Atrioventricular Valve Cells,Cardiomyocytes,Type A Cells,Primitive Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Erythrocytes,Allantois Cells,Allantois Cells,Dental Mesenchymal Cells,Multinucleated Osteoclasts,Type A Cells,Primitive Erythrocytes,Allantois Cells,Elongated Spermatid,Caudal Pharynx Cells,Primary Spermatocyte,Type B cells,Zone Of Polarizing Activity Cells,Interstitial Cytotrophoblast Cells,Conjunctival Basal Epithelial Cells,Midgut Endoderm Cells,Definitive Hematopoietic Stem Cells,Oogonia,Outflow Epicardial Progenitors,Outflow Epicardial Progenitors,Occipital Dermomyotome Cells,Hepatic Diverticulum Cells,dI3 Interneurons,Hepatic Mesoderm Cells,dI4 Interneurons,V0 Interneurons,Horizontal  Precursor Cells,V3 Interneurons,G cells,Chorionic Ectoderm Cells,V3 Interneurons,Early Beta Progenitor Cells,Alar Plate Cells,Mature Telogen Hair Cells,Late Caudal Floor Plate Cells,Bronchial Multipotent Progenitor Cells,Medial Rhombic Lip Progenitor Cells,Fetal Conjunctival Epithelial Cells,Retinal Pigmented Epithelium Progenitor Cells,Anterior Neural Ridge Cells,Prechordal Plate Cells,Glenoid Fossa Cells,Ventricular Septum Cells,Tendon Progenitor Cells,Prechordal Plate Cells,Myeloid Cells,Meningeal Progenitor Cells,Flattened Chondrocytes,Immature Extrahepatic Bile Duct Cells,Mature M Cone Cells,Meningeal Progenitor Cells,T Regulatory Cells,Liver Fibroblasts,Liver Fibroblasts,Sympathetic Neurons,Vagal Neural Crest Cells,Spermatozoan,Dental Follicle Cells,Ventral Pancreatic Mesenchymal Cells,Keratoblasts,Cranial Tendons Cells,Dental Follicle Cells,Prechordal Plate Cells,Tendon Progenitor Cells,Flattened Chondrocytes,Meningeal Progenitor Cells,Dental Follicle Cells,Dorsal Spinal Cord Progenitor Cells,Keratoblasts,Dental Follicle Cells,Dorsal Spinal Cord Progenitor Cells,Dorsal Spinal Cord Progenitor Cells,Liver Fibroblasts,Airway Smooth Muscle Cells,Outflow Epicardial Progenitors,Ventricular Septum Cells,Atrioventricular Valve Cells,Early Lung Mesoderm Cells,Mature Sertoli Cells,Cardiomyocytes,Type A Cells,Multinucleated Osteoclasts,Allantois Cells,Erythroblasts,Primitive Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Erythrocytes,Type A Cells,Multinucleated Osteoclasts,Allantois Cells,Type A Cells,Proerythroblasts,Type B cells,Dental Mesenchymal Cells,Multinucleated Osteoclasts,Erythrocytes,Type A Cells,Type A Cells,Primitive Erythrocytes,Erythrocytes,Allantois Cells,Allantois Cells,Elongated Spermatid,Elongated Spermatid,Cerebellar Radial Glia Cells,Caudal Pharynx Cells,Cervical Brown Adipocyte Cells,Roof Plate Cells,Type B cells,Sebocytes,Zone Of Polarizing Activity Cells,Mesoderm Cells,Limbal Superbasal  Epithelial Cells,Adipose Mural Cells,Conjunctival Basal Epithelial Cells,Periderm Cells,Proximal Lung Epithelial Cells,Alveolar Epithelial Type 2 Cells,Definitive Hematopoietic Stem Cells,Extraembryonic Mesenchymal Stem Cells,Extraembryonic Mesenchymal Stem Cells,Proerythroblasts,Outflow Epicardial Progenitors,Outflow Epicardial Progenitors,Outflow Epicardial Progenitors,Proepicardial Progenitor cells,Occipital Dermomyotome Cells,V1 Interneurons,Mononuclear Myocyte,Hepatic Diverticulum Cells,dI1 Interneurons,Ganglion Precursor Cells,"Epsilon Cells, Ghrelin Cells",Hepatic Mesoderm Cells,dILA Interneurons,Inner Root Sheath Huxley Cells,V0 Interneurons,Purkinje Fiber Cells,Horizontal  Precursor Cells,d2 Neural Progenitor Cells,Type4 Off Cone Bipolar Cells,V3 Interneurons,Pancreatic Polypeptide Progenitor Cells,Medial Ganglionic Eminence Progenitor Cells,Chorionic Ectoderm Cells,Mesenchyme Cells Surrounding Mullerian Duct,Somatic Motor Neurons,G cells,Intraembryonic Neural Ectoderm Cells,Early Beta Progenitor Cells,Inner Root Sheath Henle Cells,Alar Plate Cells,Mature Telogen Hair Cells,Mature Telogen Hair Cells,Late Caudal Floor Plate Cells,Pre endocardial Cells,Mature Telogen Hair Cells,Proximal Lung Progenitor Cells,Medial Rhombic Lip Progenitor Cells,Dorsal Telencephalic Progenitor Cells,Fetal Conjunctival Epithelial Cells,Alar Plate Cells,Type4 Off Cone Bipolar Cells,Melanocytes,Anterior Neural Ridge Cells,Intraembryonic Neural Ectoderm Cells,Prechordal Plate Cells,Perivascular Cells,Glenoid Fossa Cells,Polar Trophectoderm Cells,Ventricular Septum Cells,Cranial Tendons Cells,Tendon Progenitor Cells,Prechordal Plate Cells,Meningeal Progenitor Cells,Prechordal Plate Cells,Mature Anagen Hair Cells,Dental Follicle Cells,Meningeal Progenitor Cells,Polymorphic Progenitors Cells,Cartilage Cells,Meningeal Progenitor Cells,Extrahepatic Bile Duct Cells,Extrahepatic Bile Duct Cells,Mature S Cone Cells,Mature M Cone Cells,Meningeal Fibroblasts,Somite Epithelial Cells,T-Regulatory Cells,Spermatozoan,Liver Fibroblasts,Meningeal Progenitor Cells,Liver Fibroblasts,Liver Fibroblasts,Vagal Neural Crest Cells,Sympathetic Neurons,Vagal Neural Crest Cells,Vagal Neural Crest Cells,Spermatozoan,Glenoid Fossa Cells,Dental Follicle Cells,Dental Follicle Cells,Prechordal Plate Cells,Ventral Pancreatic Mesenchymal Cells,Keratoblasts,Prechordal Plate Cells,Cranial Tendons Cells,Glenoid Fossa Cells,Mature Anagen Hair Cells,Keratoblasts,Prechordal Plate Cells,Prechordal Plate Cells,Prechordal Plate Cells,Tendon Progenitor Cells,Cartilage Cells,Meningeal Progenitor Cells,Meningeal Progenitor Cells,Myeloid Cells,Dorsal Spinal Cord Progenitor Cells,Dental Follicle Cells,Dental Follicle Cells,Dorsal Spinal Cord Progenitor Cells,Keratoblasts,Keratoblasts,Flattened Chondrocytes,Meningeal Fibroblasts,Dorsal Spinal Cord Progenitor Cells,Dorsal Spinal Cord Progenitor Cells,Roof Plate Cells,Dorsal Spinal Cord Progenitor Cells,Distal Visceral Endoderm Cells,Liver Fibroblasts,Ventricular Septum Cells,Vascular Smooth Muscle Cells,Distal Mesodermal Progenitor Cells,Outflow Epicardial Progenitors,Ventricular Septum Cells,Proximal Mesodermal Progenitor Cells,Atrioventricular Valve Cells,Atrioventricular Valve Cells,Early Lung Mesoderm Cells,Mesenchyme Cells Surrounding Mullerian Duct,Cardiomyocytes,Principal Cells,Cementocytes,Cardiomyocytes,Type A Cells,Cardiomyocytes,Type A Cells,Multinucleated Osteoclasts,Allantois Cells,Allantois Cells,Erythroblasts,Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Primitive Erythrocytes,Erythroblasts,Primitive Erythrocytes,Erythroid Progenitor Cells,Allantois Cells,Erythrocytes,Type A Cells,Type A Cells,Type A Cells,Allantois Cells,Allantois Cells,Ventricular Septum Cells,Allantois Cells,Type4 Off Cone Bipolar Cells,Dental Mesenchymal Cells,"Epsilon Cells, Ghrelin Cells",Adipose Mural Cells,Type B cells,Dental Mesenchymal Cells,Mature M Cone Cells,Multinucleated Osteoclasts,Multinucleated Osteoclasts,Erythrocytes,Type A Cells,Type A Cells,Type A Cells,Type A Cells,Type A Cells,Erythrocytes,Primitive Erythrocytes,Erythrocytes,Multinucleated Osteoclasts,Allantois Cells,Allantois Cells,Allantois Cells,Erythrocytes,Cerebellar Radial Glia Cells,Elongated Spermatid,Elongated Spermatid,V1 Interneurons,Cerebellar Radial Glia Cells,Cerebellar Radial Glia Cells,Caudal Pharynx Cells,Elongated Spermatid,Secondary Spermatocyte,Somite Epithelial Cells,Roof Plate Cells,Elongated Spermatid,Parietal Epithelial Cells,Type B cells,Sebocytes,Lens Vesicle Cells,Zone Of Polarizing Activity Cells,Zone Of Polarizing Activity Cells,Mesoderm Cells,Chorionic Ectoderm Cells,Myeloid Cells,Interstitial Cytotrophoblast Cells,Adipose Mural Cells,Interstitial Cytotrophoblast Cells,Conjunctival Basal Epithelial Cells,Conjunctival Basal Epithelial Cells,Periderm Cells,Periderm Cells,Midgut Endoderm Cells,Proximal Lung Epithelial Cells,Hindgut Endoderm Cells,Alveolar Epithelial Type 2 Cells,Definitive Hematopoietic Stem Cells,Definitive Hematopoietic Stem Cells,Extraembryonic Mesenchymal Stem Cells,Mature Catagen Hair Cells,Extraembryonic Mesenchymal Stem Cells,Extraembryonic Mesenchymal Stem Cells,Eosinophil Progenitors,Proerythroblasts,Outflow Epicardial Progenitors,Proepicardial Progenitor cells,Conjunctival Superbasal Epithelial Cells,Outflow Epicardial Progenitors,Outflow Epicardial Progenitors,Proepicardial Progenitor cells,Outflow Epicardial Progenitors,Early Lung Mesoderm Cells,Occipital Dermomyotome Cells,Occipital Dermomyotome Cells,Intermediate Mesoderm Cells,V1 Interneurons,Mononuclear Myocyte,Myoblasts,Extraembryonic Endoderm Cells,Mucus-producing Cells,Somatic Motor Neurons,dI1 Interneurons,Hypaxial Motor Neurons,Purkinje Fiber Cells,"Epsilon Cells, Ghrelin Cells",Ventral Telencephalic Progenitor Cells,Hepatic Mesoderm Cells,Hepatic Mesoderm Cells,dILA Interneurons,dILA Interneurons,Inner Root Sheath Huxley Cells,Basophil Progenitors,d1 Neural Progenitor Cells,V0 Interneurons,V3 Interneurons,Purkinje Fiber Cells,Horizontal  Precursor Cells,Immature Horizontal Cells,Horizontal  Precursor Cells,Bipolar Precursor Cells,V3 Interneurons,Type4 Off Cone Bipolar Cells,Bipolar Precursor Cells,V3 Interneurons,Cilliated Cells,Pancreatic Polypeptide Progenitor Cells,"Epsilon Cells, Ghrelin Cells",Lateral Ganglionic Eminence Progenitor Cells,Chorionic Ectoderm Cells,Non-neuroendocrine Cells,Inner Root Sheath Huxley Cells,Mesenchyme Cells Surrounding Mullerian Duct,Somatic Motor Neurons,Type B cells,V3 Interneurons,G-cells,Dorsolateral Hinge Point Cells,Early Retinal Progenitor Cells,Early Beta Progenitor Cells,Basophil Progenitors,Alar Plate Cells,V1 Neural Progenitor Cells,Mature Telogen Hair Cells,Alar Plate Cells,Early Amacrine Horizontal  Precursor Cells,Mature Telogen Hair Cells,Brown-like Adipocyte Cells,Mature Telogen Hair Cells,"Epsilon Cells, Ghrelin Cells",Late Caudal Floor Plate Cells,Alar Plate Cells,Bronchial Multipotent Progenitor Cells,Mature Telogen Hair Cells,Astrocyte Precursor Cells,Muller Glia Precursor Cells,Bronchial Multipotent Progenitor Cells,Medial Rhombic Lip Progenitor Cells,Caudal Pharynx Cells,Medial Rhombic Lip Progenitor Cells,Dorsal Telencephalic Progenitor Cells,Fetal Conjunctival Epithelial Cells,Anterior Neural Ridge Cells,Alar Plate Cells,Bronchial Multipotent Progenitor Cells,Type4 Off Cone Bipolar Cells,Retinal Pigmented Epithelium Progenitor Cells,Retinal Pigmented Epithelium Progenitor Cells,Oogonia,Caudal Pharynx Cells,Anterior Neural Ridge Cells,Intraembryonic Neural Ectoderm Cells,Myeloid Cells
